TAXON_GROUP_NAME;YEAR;METIER;MONTH;VPUE
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;4;21.6828716915238
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;4;49.5890566266709
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;4;31.4195238061927
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;4;39.0549208515098
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;4;70.1809886050884
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;5;54.7589179994772
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;5;43.4599394638242
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;5;87.5260735062079
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;5;24.8452988130253
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;5;56.1026297565451
Merluccius merluccius;2017;OTB_GPV_18-24_effort.csptl.w.iso;5;19.7333180945257
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;5;60.83441963403
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;5;32.2645742449068
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;5;75.0364893162385
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;5;34.4775242721491
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;5;56.2956472714395
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;5;63.2196464029802
Merluccius merluccius;2017;OTM_GST_18-24_effort.csptl.w.iso;5;8.97327914438503
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;5;48.3982890260895
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;5;44.3443362554945
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;5;37.7160352405033
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;5;40.5019199240643
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;5;55.5029854227516
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;6;80.923597311388
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;6;30.1821579447384
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;6;73.5817964750637
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;6;26.3457150130176
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;6;48.1039250903089
Merluccius merluccius;2017;OTB_GPV_18-24_effort.csptl.w.iso;6;14.1404948007714
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;6;37.7817111520386
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;6;23.7931929240077
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;6;54.150983741913
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;6;43.9041028439717
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;6;43.7882775396987
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;6;54.25476146013
Merluccius merluccius;2017;OTM_GPV_24-40_effort.csptl.w.iso;6;60.5953388399299
Merluccius merluccius;2017;OTM_GST_18-24_effort.csptl.w.iso;6;2.23080705505077
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;6;34.041711777248
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;6;13.5755753681842
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;6;34.92554841095
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;6;27.0723806153354
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;6;32.7976564384565
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;6;52.1861623236652
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;7;55.1934167459249
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;7;34.4409990420132
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;7;87.1738660817301
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;7;23.7753376186795
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;7;55.531252508301
Merluccius merluccius;2017;OTB_GPV_18-24_effort.csptl.w.iso;7;19.3532115790702
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;7;29.7175439993121
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;7;29.1354905765566
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;7;60.7017984660001
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;7;47.8524967955533
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;7;52.218759251512
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;7;68.2942814596186
Merluccius merluccius;2017;OTM_GST_18-24_effort.csptl.w.iso;7;3.93329021528227
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;7;38.3570199239786
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;7;22.9068974984381
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;7;43.9210616178627
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;7;9.80181931611124
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;7;40.7407050627405
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;7;63.3507658663381
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;8;60.8570902404459
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;8;18.2191481912585
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;8;69.1348459626054
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;8;17.7912246359616
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;8;37.170610206468
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;8;40.4988755680629
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;8;21.1605161945609
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;8;43.1875381074633
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;8;70.2300841033039
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;8;54.821462246348
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;8;63.0918488792845
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;8;32.1883570411118
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;8;12.2607700083277
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;8;25.5920678708294
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;8;4.9109276918782
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;8;43.0010473509902
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;8;52.0347931654569
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;9;99.5569088346575
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;9;23.613875663066
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;9;76.2038700595928
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;9;17.4387816861686
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;9;38.0487320139513
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;9;39.4176256357652
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;9;28.811317331207
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;9;61.4989205647508
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;9;39.6430028429237
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;9;49.8093257160244
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;9;47.5295272575618
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;9;27.0767378564301
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;9;9.25958078327535
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;9;30.1044885254213
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;9;8.8361462166996
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;9;36.2840869515026
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;9;54.4751064825042
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;10;126.664221689567
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;10;18.5028932158864
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;10;57.6523017872889
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;10;18.4527723211951
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;10;29.6366705693719
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;10;18.0801971490582
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;10;19.5340768861096
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;10;48.4481947874411
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;10;42.3904722588569
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;10;39.695880072095
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;10;22.4988507339287
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;10;23.1931080295574
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;10;7.64880374790538
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;10;24.1429495164163
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;10;20.6949029432863
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;10;28.3577801021311
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;10;45.4908782624149
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;11;195.341439583559
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;11;16.3459776547218
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;11;58.4590470173592
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;11;19.9437057509353
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;11;18.5269932561075
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;11;24.8717235190697
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;11;18.0830643382743
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;11;54.3213444995852
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;11;32.8298690185958
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;11;29.9799293656189
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;11;18.295219581382
Merluccius merluccius;2017;OTM_CST_24-40_effort.csptl.w.iso;11;16.8332880739755
Merluccius merluccius;2017;OTM_GPV_24-40_effort.csptl.w.iso;11;65.9133828837345
Merluccius merluccius;2017;OTM_XMA_18-24_effort.csptl.w.iso;11;16.4123503140661
Merluccius merluccius;2017;OTM_XST_24-40_effort.csptl.w.iso;11;23.9728838798861
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;11;4.59731476308659
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;11;8.48208188189065
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;11;22.9560761554932
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;11;20.0547062235957
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;11;28.0053890129094
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;11;40.2915851023921
Merluccius merluccius;2017;GNS_FRA_effort.csptl.w.iso;12;2.2647389579315
Merluccius merluccius;2017;OTB_CMT_18-24_effort.csptl.w.iso;12;15.0836054880674
Merluccius merluccius;2017;OTB_CMT_24-40_effort.csptl.w.iso;12;60.2053659362516
Merluccius merluccius;2017;OTB_CST_18-24_effort.csptl.w.iso;12;17.0762411984649
Merluccius merluccius;2017;OTB_CST_24-40_effort.csptl.w.iso;12;24.4817037098645
Merluccius merluccius;2017;OTB_GPV_24-40_effort.csptl.w.iso;12;23.7813062382133
Merluccius merluccius;2017;OTB_GST_18-24_effort.csptl.w.iso;12;8.24151838162372
Merluccius merluccius;2017;OTB_GST_24-40_effort.csptl.w.iso;12;44.3416401995469
Merluccius merluccius;2017;OTB_XMA_18-24_effort.csptl.w.iso;12;34.1004519652637
Merluccius merluccius;2017;OTB_XST_24-40_effort.csptl.w.iso;12;32.7081113278227
Merluccius merluccius;2017;OTM_CMT_24-40_effort.csptl.w.iso;12;39.6672443858333
Merluccius merluccius;2017;OTM_CST_24-40_effort.csptl.w.iso;12;11.816659156697
Merluccius merluccius;2017;OTM_GPV_24-40_effort.csptl.w.iso;12;13.126131505148
Merluccius merluccius;2017;OTM_XST_24-40_effort.csptl.w.iso;12;23.2932101472955
Merluccius merluccius;2017;OTT_CST_24-40_effort.csptl.w.iso;12;14.8868494807184
Merluccius merluccius;2017;OTT_GPV_18-24_effort.csptl.w.iso;12;8.00709375321865
Merluccius merluccius;2017;OTT_GPV_24-40_effort.csptl.w.iso;12;19.8787777822695
Merluccius merluccius;2017;OTT_GST_18-24_effort.csptl.w.iso;12;14.6893561715508
Merluccius merluccius;2017;OTT_XST_18-24_effort.csptl.w.iso;12;19.8494906006902
Merluccius merluccius;2017;OTT_XST_24-40_effort.csptl.w.iso;12;42.4079470443344
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;1;15.7960003908796
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;1;5.75251816214752
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;1;6.69924682186307
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;1;7.44074743854934
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;1;3.3942517861182
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;1;47.9874782685429
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;1;2.78352546933004
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;1;2.95635117618905
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;1;14.7523116975579
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;1;12.7657623375057
Mullus spp.;2017;OTM_GPV_24-40_effort.csptl.w.iso;1;17.3832541749857
Mullus spp.;2017;OTM_XST_24-40_effort.csptl.w.iso;1;19.9561542964489
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;1;13.3503139326789
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;1;9.49591825851859
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;1;19.7325506260457
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;1;12.2633806735053
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;1;29.6694648436011
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;2;10.26870714092
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;2;6.47597615165327
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;2;5.97859388513744
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;2;10.6618601902728
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;2;10.9482352941177
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;2;25.7751528194376
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;2;4.86436817657832
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;2;5.1260602459177
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;2;29.0378672000476
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;2;17.0801218658494
Mullus spp.;2017;OTM_GPV_24-40_effort.csptl.w.iso;2;38.9137759721108
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;2;19.6142211646498
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;2;8.55864981223318
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;2;36.0611551444602
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;2;19.0285011039324
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;2;37.6520191853698
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;3;11.6542358189859
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;3;11.1257100497526
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;3;5.84019508749596
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;3;11.1529110767623
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;3;6.65760606550349
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;3;45.7123104456349
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;3;6.46721571317614
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;3;4.41731973445786
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;3;29.6274676421896
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;3;23.3056569304367
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;3;22.5690844867064
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;3;7.33000314937188
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;3;32.4280356141003
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;3;8.02822445286063
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;3;33.2840959525549
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;4;14.7703520625125
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;4;8.84349548567441
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;4;3.86287519353003
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;4;8.14718369098397
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;4;3.12048812985809
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;4;51.5371199274069
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;4;7.64465024368204
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;4;5.83516317039795
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;4;40.0359282535248
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;4;33.9547848094055
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;4;16.6675923430306
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;4;2.36059286706808
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;4;22.6178020187351
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;4;12.16927032282
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;4;42.3940131076264
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;5;19.5441964636817
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;5;3.63911612807174
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;5;5.58219052598181
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;5;7.77629321555016
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;5;3.20342333744162
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;5;53.9918251516947
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;5;3.43538847069169
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;5;4.49414729092221
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;5;51.077024967033
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;5;34.7977086293725
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;5;29.5605903211673
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;5;27.653910057812
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;5;19.9505482827231
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;5;39.1314057380813
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;6;7.46526263149664
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;6;5.05806975833344
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;6;4.20597925329012
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;6;9.82529555399538
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;6;3.69996428637794
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;6;45.21364190439
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;6;3.83766132427599
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;6;7.6855737963479
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;6;32.9605901137296
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;6;27.2271900210125
Mullus spp.;2017;OTM_GPV_24-40_effort.csptl.w.iso;6;12.6726809346885
Mullus spp.;2017;OTM_GST_18-24_effort.csptl.w.iso;6;4.16641795831106
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;6;17.897807603337
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;6;6.8674910115473
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;6;25.0957111868945
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;6;9.71538880722459
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;6;34.92910452485
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;7;4.44282780169536
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;7;7.82104197390305
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;7;4.07023878072079
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;7;6.72829264112374
Mullus spp.;2017;OTB_GPV_18-24_effort.csptl.w.iso;7;3.47577148886638
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;7;26.3124004144962
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;7;4.53411693946744
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;7;5.08405425074805
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;7;37.1057762561905
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;7;19.530122021182
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;7;14.4042512145703
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;7;9.4461761376089
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;7;18.3827819520391
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;7;5.44611231319145
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;7;28.587317839105
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;8;2.90815176642063
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;8;4.66644798791587
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;8;3.81646096097981
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;8;6.20857461884923
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;8;20.5007752687339
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;8;3.84972867341594
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;8;11.3474791241317
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;8;29.0268148255058
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;8;12.6193471046006
Mullus spp.;2017;OTM_CMT_24-40_effort.csptl.w.iso;8;3.73047746319095
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;8;10.9856847880192
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;8;5.16994706899045
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;8;12.6636042214692
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;8;3.40493808428868
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;8;19.6586288579464
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;9;1.43594047094802
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;9;4.49118004482197
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;9;4.53687510723561
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;9;6.44096271655843
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;9;12.4089569271831
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;9;4.41133490297756
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;9;10.9411957921027
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;9;23.9728078338488
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;9;13.2669316369797
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;9;13.2871499833401
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;9;8.0594775001693
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;9;11.1261027677847
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;9;3.32991474181982
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;9;17.4695967704598
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;10;4.21503022157337
Mullus spp.;2017;OTB_CMT_24-40_effort.csptl.w.iso;10;6.0112815434155
Mullus spp.;2017;OTB_CST_18-24_effort.csptl.w.iso;10;7.16877231151894
Mullus spp.;2017;OTB_CST_24-40_effort.csptl.w.iso;10;9.08165034559246
Mullus spp.;2017;OTB_GPV_24-40_effort.csptl.w.iso;10;21.1812017450188
Mullus spp.;2017;OTB_GST_18-24_effort.csptl.w.iso;10;7.31280554924696
Mullus spp.;2017;OTB_GST_24-40_effort.csptl.w.iso;10;7.49845061192109
Mullus spp.;2017;OTB_XMA_18-24_effort.csptl.w.iso;10;12.7136359965038
Mullus spp.;2017;OTB_XST_24-40_effort.csptl.w.iso;10;13.3154014530228
Mullus spp.;2017;OTT_CST_24-40_effort.csptl.w.iso;10;12.828913130429
Mullus spp.;2017;OTT_GPV_18-24_effort.csptl.w.iso;10;18.1471060674036
Mullus spp.;2017;OTT_GPV_24-40_effort.csptl.w.iso;10;15.4586384137286
Mullus spp.;2017;OTT_GST_18-24_effort.csptl.w.iso;10;22.2470200395256
Mullus spp.;2017;OTT_XST_18-24_effort.csptl.w.iso;10;5.86026855075399
Mullus spp.;2017;OTT_XST_24-40_effort.csptl.w.iso;10;18.1352219622471
Mullus spp.;2017;OTB_CMT_18-24_effort.csptl.w.iso;11;4.60460633668034
